id	measurementType	measurementValue	measurementUnit
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_635	Relative cover	0.004347826	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_636	Relative cover	0.012862319	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_637	Relative cover	0.008163265	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_639	Relative cover	0.023174603	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_646	Relative cover	0.021276596	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video3_673	Relative cover	0.004545455	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video3_674	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video3_677	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video4_689	Relative cover	0.008081633	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video5_694	Relative cover	0.012651163	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video3_6	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video2_10	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video2_23	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video5_26	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_cagarras_cagarras_2011_Video6_27	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Video3_31	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Video2_33	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Video2_43	Relative cover	0.08	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Video1_44	Relative cover	0.01	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Video2_45	Relative cover	0.056	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Video1_46	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Video3_48	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Video5_50	Relative cover	0.076	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_sueste_sueste_2011_Video5_60	Relative cover	0.036	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_sueste_sueste_2011_Video6_61	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_sueste_sueste_2011_Video2_766	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_sueste_sueste_2011_Video3_63	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_sueste_sueste_2011_Video5_64	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_sueste_sueste_2011_Video6_65	Relative cover	0.104	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video12_98	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video1_191	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video3_194	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video2_200	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video5_241	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video7_243	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem1_254	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem13_258	Relative cover	0.116	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem14_259	Relative cover	0.116	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem15_260	Relative cover	0.172	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem2_261	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem8_267	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem9_268	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem10_270	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem13_273	Relative cover	0.04	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem14_274	Relative cover	0.036	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_FIlmagem15_275	Relative cover	0.044	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem5_278	Relative cover	0.08	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem6_279	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem13_287	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem14_288	Relative cover	0.04	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem9_296	Relative cover	0.04	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem3_309	Relative cover	0.044	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem1_313	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_FIlmagem3_315	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem4_316	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem7_319	Relative cover	0.068	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_podes_crer_podes_crer_2010_Video3_566	Relative cover	0.032	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_podes_crer_podes_crer_2010_Video4_567	Relative cover	0.032	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_podes_crer_podes_crer_2010_Video5_568	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_podes_crer_podes_crer_2010_Video4_572	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_podes_crer_podes_crer_2010_Video1_574	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_podes_crer_podes_crer_2010_Video1_577	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_podes_crer_podes_crer_2010_Video1_580	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Video4_34	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilha_das_cabras_ilha_das_cabras_2010_Video3_181	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilha_das_cabras_ilha_das_cabras_2010_Video2_182	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilha_das_cabras_ilha_das_cabras_2010_Video4_184	Relative cover	0.064	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilha_das_cabras_ilha_das_cabras_2010_Video4_188	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video3_205	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video4_218	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video4_239	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video7_243	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem1_283	Relative cover	0.06	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video1_380	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video1_397	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video2_398	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video5_429	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video5_432	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video1_433	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video2_437	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video1_440	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video2_441	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video3_442	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video4_449	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video4_452	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video3_459	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video1_460	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video5_466	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video4_468	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_conceicao_conceicao_2011_Video2_30	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video5_106	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem8_281	Relative cover	0.096	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video5_408	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video1_410	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video3_412	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video1_440	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video2_441	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video3_442	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video1_446	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video3_448	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video5_450	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video2_458	Relative cover	0.036	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_tres_ilhas_tres_ilhas_2014_Video3_459	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_farol_da_barra_farol_da_barra_2012_Video2_472	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video25_73	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video8_78	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video1_81	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video12_84	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video15_87	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video2_88	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video24_89	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video4_91	Relative cover	0.04	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_maracajau_maracajau_2011_Video1_332	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_maracajau_maracajau_2011_Video1_334	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_parrachos_de_rio_do_fogo_parrachos_de_rio_do_fogo_2013_Video3_345	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video1_384	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video4_584	Relative cover	0.005	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video11_97	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video12_66	Relative cover	0.072	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video13_67	Relative cover	0.052	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video14_68	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video15_69	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video17_70	Relative cover	0.14	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video24_72	Relative cover	0.144	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video25_73	Relative cover	0.176	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video3_74	Relative cover	0.032	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video6_76	Relative cover	0.132	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video7_77	Relative cover	0.132	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video8_78	Relative cover	0.228	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video10_80	Relative cover	0.132	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video13_85	Relative cover	0.128	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video14_86	Relative cover	0.108	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video15_87	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video24_89	Relative cover	0.096	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video25_90	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video6_92	Relative cover	0.06	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video8_93	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video9_94	Relative cover	0.096	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video1_95	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video10_96	Relative cover	0.072	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video11_97	Relative cover	0.052	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video13_99	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video17_102	Relative cover	0.188	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video2_103	Relative cover	0.04	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video3_104	Relative cover	0.168	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video4_105	Relative cover	0.124	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video5_106	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video6_107	Relative cover	0.08	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video8_108	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video9_109	Relative cover	0.096	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video5_75	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_645	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video5_751	Relative cover	0.08	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video8_93	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video12_98	Relative cover	0.06	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video13_99	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video14_100	Relative cover	0.04	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video15_101	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video5_106	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video9_79	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_batente_das_agulhas_batente_das_agulhas_2013_Video6_325	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video2_399	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video3_516	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video5_518	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_poste_quatro_poste_quatro_2012_Video6_527	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video1_599	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__629	Relative cover	0.009090909	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_635	Relative cover	0.046014493	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_641	Relative cover	0.057333333	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_643	Relative cover	0.020408163	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_645	Relative cover	0.0365	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_646	Relative cover	0.079069767	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video1_654	Relative cover	0.017021277	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_658	Relative cover	0.068292683	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_661	Relative cover	0.12	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_662	Relative cover	0.016326531	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_664	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_666	Relative cover	0.080851064	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video3_674	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video3_676	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video3_677	Relative cover	0.016326531	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video3_678	Relative cover	0.072340426	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video4_687	Relative cover	0.004545455	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video4_689	Relative cover	0.012588653	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video5_698	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video5_699	Relative cover	0.045	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video12_98	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video13_99	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video14_100	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_escalvada_escalvada_2014_Video4_405	Relative cover	0.108	dimensionless
